X,Y,DESCRIP86,BUSINESS86,USECLASS86,USECLASS96,USECLASS04,USECLASS10,ADDRESS,POSTCODE,OBJECTID
324503.7444,671234.837099999,vacant, ,Vacant,Class 1,Class 1,Class 1,212-214 MORNING,EH10 4QQ,4573
324504.677,671220.8062,supermarket,Scotmid,Class 1,Class 1,Class 1,Class 1,216 MORNINGSIDE,EH10 4QQ,4574
324516.6517,671189.5702,travel agent, ,Class 1,Class 1,Class 1,Class 1,302 MORNINGSIDE,EH10 4QH,4575
324516.823,671186.657299999,"wool, fabric, sewing machines", ,Class 1,Class 1,Class 1,Class 1,306 MORNINGSIDE,EH10 4QH,4576
324516.9944,671183.059,grocer, ,Class 1,Vacant,Class 1,Class 1,308 MORNINGSIDE,EH10 4QH,4577
324517.1657,671179.803400001,vacant, ,Vacant,Class 1,Class 1,Class 1,310 MORNINGSIDE,EH10 4QH,4578
324517.3371,671177.061799999,vacant, ,Vacant,Class 1, , , , ,4579
324517.5674,671174.0309,baker, ,Class 1,Class 1,Class 1,Class 1,312 MORNINGSIDE,EH10 4QH,4580
324517.9129,671167.3708,butcher, ,Class 1,Class 1,Class 1,Class 1,314 MORNINGSIDE,EH10 4QH,4581
324518.2556,671161.373600001,baker, ,Class 1,Class 1,Class 1,Class 1,318 MORNINGSIDE,EH10 4QH,4582
324518.427,671153.741599999,building society, ,Class 2,Class 2,Class 2,Class 2,320 MORNINGSIDE,EH10 4QJ,4583
324518.5983,671149.6292,hairdresser, ,Class 1,Class 1,Class 3,Class 3,324 MORNINGSIDE,EH10 4QJ,4584
324519.1124,671145.1742,greengrocer, ,Class 1,Class 1,Class 1,Class 1,326 MORNINGSIDE,EH10 4QJ,4585
324519.4832,671137.7388,fishmonger, ,Class 1,Class 1,Class 1,Class 1,328 MORNINGSIDE,EH10 4QJ,4586
324519.9972,671132.7697,butcher, ,Class 1,Class 1,Class 1,Class 1,330 MORNINGSIDE,EH10 4QJ,4587
324520.3399,671127.8006,travel agent, ,Class 1,Class 1,Class 1,Class 1,334 MORNINGSIDE,EH10 4QJ,4588
324520.6826,671123.1742,freezer centre, ,Class 1,Vacant,SUI GENERIS,SUI GENERIS,336 MORNINGSIDE,EH10 4QJ,4589
324522.3371,671101.598300001,ladies' clothing, ,Class 1,Class 1,Class 1,Class 1,340 MORNINGSIDE,EH10 4QL,4590
324522.8511,671096.971899999,charity shop, ,Class 1,Class 1,Class 1,Class 1,344 MORNINGSIDE,EH10 4QL,4591
324523.1938,671092.002800001,gifts, ,Class 1,Class 1,Class 1,Class 1,346 MORNINGSIDE,EH10 4QL,4592
324523.7079,671087.7191,launderette, ,Class 1,Class 1,Class 1,Class 1,348 MORNINGSIDE,EH10 4QL,4593
324523.7697,671083.797800001,film processing, ,Class 1,Class 1,Class 1,Vacant,350 MORNINGSIDE,EH10 4QL,4594
324524.1124,671078.486,ironmonger, ,Class 1,Class 1,Class 1,Class 1,352 MORNINGSIDE,EH10 4QL,4595
324524.4551,671073.688200001,building society, ,Class 2,Class 2,Class 2,Class 2,356 MORNINGSIDE,EH10 4QN,4596
324525.1405,671064.657299999,baker, ,Class 1,Class 1,Class 1,Vacant,358 MORNINGSIDE,EH10 4QN,4597
324525.4832,671061.573000001,fancy goods, ,Class 1,Class 1,Class 1,Vacant,360 MORNINGSIDE,EH10 4QN,4598
324357.633,673245.5809,grocer, ,Class 1,Class 1, , , , ,4599
324351.5751,673245.9234,off-licence,Augustus Barnett,Class 1,Class 4,Class 1,Vacant,202 MORRISON ST,EH3 8EA,4600
324347.367,673246.0549,vacant, ,Vacant,Class 9,Class 1,Class 1,204 MORRISON ST,EH3 8EA,4601
324343.0275,673246.3179,solicitor, ,Class 2,Class 2,Class 4,Class 4,208 MORRISON ST,EH3 8EA,4602
324338.9509,673246.4494,diy, ,Class 1,Class 1, ,Vacant,210 MORRISON ST,EH3 8EA,4603
324334.2326,673247.1864,jeweller, ,Class 1,Class 1, , , , ,4604
324326.3425,673247.5809,fancy dress, ,Class 1,Class 1, , , , ,4605
324316.9696,673247.896,books, ,Class 1,Class 1,Class 1,Class 1,220 MORRISON ST,EH3 8EA,4606
324313.4191,673248.0275,hot food take-away, ,SUI GENERIS,Vacant,SUI GENERIS,SUI GENERIS,222 MORRISON ST,EH3 8EA,4607
324310.1315,673248.159,bric-a-brac, ,Class 1,Class 1,Class 1,Class 1,224 MORRISON ST,EH3 8EA,4608
324307.2385,673248.159,bric-a-brac, ,Class 1,Class 1,Class 2,Vacant,226 MORRISON ST,EH3 8EA,4609
324301.052,673248.4494,saddler,Rodgers & Co.,Class 1,Class 1,Class 2,Class 2,230 MORRISON ST,EH3 8EA,4610
324287.7341,673248.896,hardware,Lawson Ironmongers Ltd.,Class 1,Class 1, , , , ,4611
324253.4564,673251.852700001,printer/copier, ,Class 4,Class 4,Class 4,Class 1,244 MORRISON ST,EH3 8DT,4612
324245.0403,673251.984200001,vacant, ,Vacant,SUI GENERIS,SUI GENERIS,Class 3,244A MORRISON S,EH3 8DT,4613
324235.4407,673252.510199999,betting shop, ,Class 2,Vacant,Vacant,Class 3,248 MORRISON ST,EH3 8DT,4614
324225.7095,673252.7732,photographic goods,G.D. Young,Class 1,Class 1,Class 1,Class 3,250 MORRISON ST,EH3 8DT,4615
324199.6575,673254.5809,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,256-260 MORRISO,EH3 8DT,4616
324173.2905,673254.238500001,furniture & floor coverings, ,Class 1,Class 1, , , , ,4617
324525.8258,671057.8258,ladies' & children's clothing, ,Class 1,Class 1,Class 1,Vacant,364 MORNINGSIDE,EH10 4QN,4618
324525.9972,671052.514,cafe, ,Class 3,Class 1,Class 3,Class 3,366 MORNINGSIDE,EH10 4QN,4619
324526.3989,671044.772500001,cafe, ,Class 3,Class 3,Class 3,Class 3,370-372 MORNING,EH10 5HS,4620
324520.2528,670999.3708,off licence, ,Class 1,Class 1,Class 1,Class 1,376 MORNINGSIDE,EH10 5HX,4621
324519.3961,670993.887599999,electrician, ,Class 4,Class 1,Class 1,Class 1,380 MORNINGSIDE,EH10 5HX,4622
324518.5393,670989.2612,shoes, ,Class 1,Class 1,Class 1,Class 1,382 MORNINGSIDE,EH10 5HX,4623
324517.6573,670983.682600001,sports clothing & equipment, ,Class 1,Class 1,Class 1,Vacant,384 MORNINGSIDE,EH10 5HX,4624
324516.9719,670979.3989,tv & hi-fi, ,Class 1,Class 1,Vacant,Class 1,386 MORNINGSIDE,EH10 5HX,4625
324516.2865,670975.457900001,"books, stationery", ,Class 1,Class 1,Class 1,Class 1,390 MORNINGSIDE,EH10 5HX,4626
324515.4298,670971.516799999,travel agent, ,Class 1,Class 1,Class 1,Class 1,392 MORNINGSIDE,EH10 5HX,4627
324514.7416,670966.252800001,greengrocer, ,Class 1,Vacant,Class 3,Class 3,394 MORNINGSIDE,EH10 5HX,4628
324514.0562,670961.797800001,grocer, ,Class 1,Class 1,Class 1,Class 1,396 MORNINGSIDE,EH10 5HX,4629
324513.1994,670957.514,baker, ,Class 1,Class 1,Class 1,Class 1,400 MORNINGSIDE,EH10 5HY,4630
324512.6854,670953.7444,dry cleaner, ,Class 1,Class 1,Class 1,Class 1,402 MORNINGSIDE,EH10 5HY,4631
324511.6854,670949.168500001,hairdresser, ,Class 1,Class 1,Class 1,Class 1,404 MORNINGSIDE,EH10 5HY,4632
324510.8287,670945.5702,baker, ,Class 1,Class 1,Vacant,Vacant,406 MORNINGSIDE,EH10 5HY,4633
324510.1433,670941.8006,chemist, ,Class 1,Class 1,Class 1,Class 1,410 MORNINGSIDE,EH10 5HY,4634
324509.6292,670938.373600001,florist, ,Class 1,Class 1,Class 2,Class 2,412 MORNINGSIDE,EH10 5HY,4635
324509.1152,670935.4607,grocer, ,Class 1,Class 1,Class 1,Class 1,414 MORNINGSIDE,EH10 5HY,4636
324508.3708,670931.2837,butcher, ,Class 1,Vacant,Class 11,Class 2,416 MORNINGSIDE,EH10 5HY,4637
324507.514,670926.8287,voluntary work office, ,Class 4,Class 3,Class 3,Class 3,420 MORNINGSIDE,EH10 5HY,4638
324507.6292,670912.227499999,grocer, ,Class 1,Class 1,Class 1,Class 1,422 MORNINGSIDE,EH10 5HY,4639
324509,670910,n/t/c, ,Class 1,Class 1,Class 1,Class 1,424 MORNINGSIDE,EH10 5HY,4640
324486.0506,670903.841600001,bank, ,Class 2,Class 2,Class 2,Class 2,426 MORNINGSIDE,EH10 5HY,4641
324751.0052,673172.7532,video film hire, ,Class 1,Class 4, , , , ,4642
324744.252,673172.5031,records & casettes, ,Class 1,Class 1, , , , ,4643
324628,673171,carpets, ,Class 1,Demolished, , , , ,4644
324563.5017,673171.249600001,tile centre, ,Class 1,Class 1,Class 1,Class 1,79 MORRISON STR,EH3 8BU,4645
324556.9986,673173.000499999,hardware,Murray's Tool Store,Class 1,Class 1,Class 1,Class 1,83 MORRISON STR,EH3 8BU,4646
324549.2539,673175.249600001,television & electrical goods, ,Class 1,Class 1,Class 1,Class 1,85 MORRISON STR,EH3 8BU,4647
324544.0014,673177.000499999,grocer, ,Class 1,Class 9, , , , ,4648
324532.5007,673181.001,finance consultant, ,Class 4,Vacant, , , , ,4649
324526.2477,673183.5021,grocer, ,Class 1,Class 1,Class 1,Class 1,95 MORRISON STR,EH3 8BX,4650
324521.7456,673185.253,womens' aid office, ,Class 4,Class 2,Vacant,Class 3,97-101 MORRISON,EH3 8BX,4651
324513.7523,673187.5002,sheltered housing office, ,Class 4,Class 2,Class 2,Class 4,103 MORRISON ST,EH3 8BX,4652
324508.2496,673190.001399999,baker, ,Class 1,Class 1,Class 3,Class 3,107-109 MORRISO,EH3 8BX,4653
324495.2463,673195.751800001,hairdresser, ,Class 1,Class 4,Class 2,Vacant,113-115 MORRISO,EH3 8BX,4654
324465.0766,673204.1315,hot food take-away, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,121 MORRISON ST,EH3 8AJ,4655
324455.4711,673209.734099999,grocer, ,Class 1,Class 1,Class 1,Class 1,123 MORRISON ST,EH3 8AJ,4656
324451.1315,673210.7861,vacant, ,Vacant,Class 1,Class 1,Class 1,127 MORRISON ST,EH3 8AJ,4657
324444.4465,673212.104,shoe repairs, ,Class 1,Vacant,Class 1,Class 1,129 MORRISON ST,EH3 8AJ,4658
324439.5809,673213.2875,vacant, ,Vacant,Class 4,Class 4, , , ,4659
324428.8685,673215.024499999,computers, ,Class 1,Class 4,Class 4, , , ,4660
324425.0549,673215.2875,office supplies, ,Class 2,Class 2,Class 2,Class 2,139 MORRISON ST,EH3 8AJ,4661
324387.8656,673216.997099999,baker, ,Class 1,Class 1,Class 1,Class 1,147 MORRISON ST,EH3 8AG,4662
324383.3945,673217.2601,video film hire, ,Class 1,Class 3, , , , ,4663
324374.8656,673217.602600001,tv & video, ,Class 1,Class 3, , , , ,4664
324370.9205,673217.602600001,denture repairs,Ceramident,Class 2,Class 2,Class 2,Class 2,157 MORRISON ST,EH3 8AG,4665
324367.107,673217.865599999,musical instruments, ,Class 1,Class 1,Class 3,Class 3,159/161 MORRISO,EH3 8AG,4666
324360.474,673218.1227,vacant, ,Vacant,Class 4,Class 4,Class 4,165 MORRISON ST,EH3 8AG,4667
324322,673215,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,185 MORRISON ST,EH3 8DZ,4668
324139,673224,restaurant, ,Class 3,Demolished, , , , ,4669
324143,673230,hot food t/a, ,SUI GENERIS,Demolished, , , , ,4670
324143,673230,vacant, ,Vacant,Demolished, , , , ,4671
324121,673224,hairdresser,La Greca,Class 1,Demolished, , , , ,4672
324769.747,673202.0,public house, ,SUI GENERIS,Class 3, , , , ,4673
324760.4979,673201.998600001,public house, ,SUI GENERIS,SUI GENERIS, , , , ,4674
324746.2501,673202.248199999,travel agent, ,Class 1,Class 1,Class 1,Class 4,22-22A MORRISON,EH3 8BJ,4675
324728.9995,673201.998600001,cycles, ,Class 1,Class 1, , , , ,4676
324723.747,673202.2487,driving school,British School of Motoring,Class 4,Class 4,Class 4,Class 4,32 MORRISON STR,EH3 8BJ,4677
324700.2549,673201.5055,furniture, ,Class 1,Demolished, , , , ,4678
324687.4988,673201.0052,public house,Regal Arms,SUI GENERIS,Demolished, , , , ,4679
324669,673201,hot food t/a, ,SUI GENERIS,Demolished, , , , ,4680
324656.4988,673200.249600001,vacant, ,Vacant,Demolished, , , , ,4681
324625.5002,673197.5012,vacant, ,Vacant,Demolished, , , , ,4682
324606,673198,public house, ,SUI GENERIS,Demolished, , , , ,4683
324579,673200,public house, ,SUI GENERIS,Demolished, , , , ,4684
324387.3916,673244.1864,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,182-184 MORRISO,EH3 8EB,4685
324381.8685,673244.5809,n/t/c, ,Class 1,Class 1,Class 1,Class 1,188 MORRISON ST,EH3 8EB,4686
324375.9509,673244.7125,chemist, ,Class 1,Class 4,Class 1,Class 1,190 MORRISON ST,EH3 8EB,4687
324369.4681,673245.0549,fire places, ,Class 1,Class 3,Class 3,Class 3,192-194 MORRISO,EH3 8EB,4688
324364.0766,673245.3179,antiques, ,Class 1,Class 1, , , , ,4689
324159.8136,673254.6055,restaurant & hot food take-away,Brattisani,Class 3,Class 3,Class 3,Class 3,272-274 MORRISO,EH3 8DT,4690
324152.0549,673255.0,n/t/c, ,Class 1,Class 1,Class 3,Class 3,278 MORRISON ST,EH3 8DT,4691
331438.5575,673423.1505,video film hire, ,Class 1,Vacant,Vacant,Vacant,21 MORTON STREE,EH15 2HN,4692
331437.6726,673427.354,vacant, ,Vacant,Class 11,Class 1,Vacant,23 MORTON STREE,EH15 2HN,4693
331437.2301,673431.557499999,"amateur radio, telephones etc.", ,Class 1,Class 1,Class 4,Class 4,25 MORTON STREE,EH15 2HN,4694
326478.9541,672316.4155,gifts, ,Class 1,Class 1,Class 1,Class 2,47 NEWINGTON RO,EH9 1QW,4695
326481.8477,672309.615900001,garden centre, ,Class 1,Vacant, , , , ,4696
326485.9541,672301.123199999,florist, ,Class 1,Class 1,Class 1,Class 2,59-61 NEWINGTON,EH9 1QW,4697
326488.3236,672295.3695,dry cleaner, ,Class 1,Class 1,Class 1,Class 1,65 NEWINGTON RO,EH9 1QW,4698
326491.1232,672289.4155,hairdresser, ,Class 1,Class 1,Class 1,Class 1,69 NEWINGTON RO,EH9 1QW,4699
326493.2464,672285.123199999,grocer, ,Class 1,Class 3,SUI GENERIS,SUI GENERIS,73 NEWINGTON RO,EH9 1QW,4700
326496.0,672280.4614,vacant, ,Vacant,Class 1,Class 1,Class 1,75 NEWINGTON RO,EH9 1QW,4701
326498.3382,672276.077299999,ladies clothes, ,Class 1,Class 1,Class 1,Class 1,77 NEWINGTON RO,EH9 1QW,4702
326502.2464,672268.123199999,restaurant, ,Class 3,SUI GENERIS,SUI GENERIS,SUI GENERIS,85-87 NEWINGTON,EH9 1QW,4703
326505.9541,672261.8309,off license, ,Class 1,Class 1,Class 1,Class 1,91 NEWINGTON RO,EH9 1QW,4704
326508.9541,672257.292300001,ladies clothes, ,Class 1,Class 1,Class 1,Vacant,95 NEWINGTON RO,EH9 1QW,4705
326509.5386,672254.9541,hairdresser, ,Class 1,Class 1,Class 1,Class 1,97 NEWINGTON RO,EH9 1QW,4706
326512.7077,672250.0,baker, ,Class 1,Class 1,Class 1,Vacant,101 NEWINGTON R,EH9 1QW,4707
326516.2464,672244.0,charity shop, ,Class 1,Class 1,Vacant,Class 3,107 NEWINGTON R,EH9 1QW,4708
326519.9541,672236.8309,n/t/c, ,Class 1,Class 1,Class 1,Class 1,111 NEWINGTON R,EH9 1QW,4709
326523.8309,672229.785,vacant, ,Vacant,Class 1,Class 1,Class 1,113-115 NEWINGT,EH9 1QW,4710
326404.5532,672400.384099999,butcher, ,Class 1,Class 2,Class 2,Class 2,2-4 NEWINGTON R,EH9 1QS,4711
326407.7137,672394.4583,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,6 NEWINGTON ROA,EH9 1QS,4712
326415.4155,672379.553200001,decorator, ,Class 4,Class 3, , , , ,4713
326421.6305,672366.4614,estate agent, ,Class 2,Class 2, , , , ,4714
326422.7996,672363.5386,dentist, ,Class 2,Class 2,Class 2,Class 2, , ,4715
326428.5073,672350.5845,doctor, ,Class 2,Vacant, , , , ,4716
326442.215,672323.031300001,bank, ,Class 2,Class 2,Vacant,Class 1,22-24 NEWINGTON,EH9 1QS,4717
326443.9687,672318.0627,chemist, ,Class 1,Class 1,Class 1,Class 1,28-30 NEWINGTON,EH9 1QS,4718
326458.8768,672291.338199999,optician, ,Class 1,Class 1,Class 1,Class 1,56 NEWINGTON RO,EH9 1QN,4719
326463.785,672283.3069,baker, ,Class 1,SUI GENERIS,Vacant,Vacant,58 NEWINGTON RO,EH9 1QN,4720
326465.5386,672278.922700001,grocer, ,Class 1,Class 1,Class 1,Class 4,60 NEWINGTON RO,EH9 1QN,4721
326467.5845,672274.246400001,gifts, ,Class 1,Class 1,Class 2,Class 2,64 NEWINGTON RO,EH9 1QN,4722
326469.3382,672270.7391,grocer, ,Class 1,Class 1,Class 1,Class 4,66 NEWINGTON RO,EH9 1QN,4723
326474.9541,672260.7996,building society, ,Class 2,Class 2, , , , ,4724
326477.2923,672256.707699999,public house, ,SUI GENERIS,SUI GENERIS, , , , ,4725
326479.8768,672253.292300001,tv & video sales, ,Class 1,Class 1,Class 1,Class 1,76 NEWINGTON RO,EH9 1QN,4726
326481.8768,672249.292300001,jewellers, ,Class 1,Class 1,Class 1,Vacant,78 NEWINGTON RO,EH9 1QN,4727
326484.4614,672244.5845,off license, ,Class 1,Class 1,Class 1,Class 1,80 NEWINGTON RO,EH9 1QN,4728
326487.2923,672240.0,building society, ,Class 2,Class 2,Class 2,Class 2,82 NEWINGTON RO,EH9 1QN,4729
326489.8768,672235.876800001,vacant, ,Vacant,Vacant,Class 4,Class 4,84 NEWINGTON RO,EH9 1QN,4730
329099.0999,673857.185699999,n/t/c, ,Class 1,Class 1,Vacant,Class 1,3 MOUNTCASTLE D,EH8 7SA,4731
329109.329,673855.149800001,grocer (lic), ,Class 1,Class 1, , , , ,4732
329123.0282,673823.329,vacant, ,Vacant,Class 1, , , , ,4733
329128.4571,673822.378900001,building contractors office, ,Class 4,Class 1,Class 1,Class 1,2A MOUNTCASTLE,EH8 7SJ,4734
321259.512,676172.0,vacant, ,Vacant,Vacant,SUI GENERIS,SUI GENERIS,49 MUIRHOUSE GA,EH4 4TD,4735
321260,676179,butcher, ,Class 1,Class 1,Vacant,Class 1,51 MUIRHOUSE GA,EH4 4TD,4736
321260.6506,676184.976,baker, ,Class 1,Class 1,Class 1,Class 1,53-55 MUIRHOUSE,EH4 4TD,4737
321261.1627,676191.138599999,n/t/c, ,Class 1,Class 1,Class 1, , , ,4738
321261.7893,676200.0,grocer (lic), ,Class 1,Class 1,Class 1,Class 1,57 MUIRHOUSE GA,EH4 4TD,4739
325936.6992,676176.062000001,greengrocer, ,Class 1,Class 9, , , , ,4740
325941.6108,676166.3364,t-shirt printers, ,Class 1,Class 1, , , , ,4741
325946.4868,676156.124,printing & photocopying, ,Class 4,Class 4, , , , ,4742
324022.3607,672581.3715,grocer, ,Class 1,Class 1, , , , ,4743
323577.5426,672606.2129,joiners, ,Class 4,Class 4, , , , ,4744
323533.6702,672605.8617,vacant, ,Vacant,Class 9, , , , ,4745
323408,672634,electrical contractor, ,Class 4,Class 4,Class 4,Vacant,1 MURIESTON PLA,EH11 2LT,4746
323491.2767,672504.4681,baker, ,Class 1,Class 1,Class 1,Class 1,2 MURIESTON ROA,EH11 2JH,4747
323482.4788,672516.1383,amusement arcade, ,Class 11,Vacant, , , , ,4748
323469.6064,672528.1383,vacant, ,Vacant,Vacant, , , , ,4749
323466.9469,672531.595699999,accountant, ,Class 2,Class 4, , , , ,4750
322887.6709,673274.6394,launderette, ,Class 1,Class 1,Class 1,Class 1,1 MURRAYFIELD P,EH12 6AA,4751
322891.696,673275.3103,hairdresser, ,Class 1,Class 1,Class 1,Class 1,3 MURRAYFIELD P,EH12 6AA,4752
322898.6771,673276.9749,jeweller, ,Class 1,Class 1,Class 1,Class 1,4 MURRAYFIELD P,EH12 6AA,4753
322903.7086,673278.3166,florist, ,Class 1,Class 1,Class 1,Class 1,6 MURRAYFIELD P,EH12 6AA,4754
322908.7086,673279.2663,electrical repairs, ,Class 1,Class 4,Class 4,Class 4,8 MURRAYFIELD P,EH12 6AA,4755
325435.477,674512.253799999,n/a, ,UNKNOWN USE,Vacant, , , , ,4756
327160,670366,service station, ,SUI GENERIS,SUI GENERIS, , , , ,4757
313699,678353,public house,Hawes Inn,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 NEWHALLS ROAD,EH30 9TA,4758
326954.0574,675999.3718,restaurant, ,Class 3,Class 3,Vacant, , , ,4759
326957.6594,675998.246200001,vacant, ,Vacant,Class 1,Class 1, , , ,4760
326964.4132,675995.994899999,clothing, ,Class 1,Class 1, , , , ,4761
326963.5287,675988.0363,"t.v., audio, electrical", ,Class 1,Class 1,Vacant,Class 1,35 NEWKIRKGATE,EH6 6AA,4762
326961,675979,shoes, ,Class 1,Class 1,Class 1,Class 1,36 NEWKIRKGATE,EH6 6AA,4763
326958.5759,675970.476399999,shoes, ,Class 1,Class 1, , , , ,4764
326957.2251,675965.9739,"t.v., audio, electrical", ,Class 1,Class 1, , , , ,4765
326955.1256,675960.0,men's clothing, ,Class 1,Class 1,Class 1,Vacant,39 NEWKIRKGATE,EH6 6AA,4766
326953.1939,675953.523600001,ladies' clothing, ,Class 1,Class 1,Class 1,Class 1,41 NEWKIRKGATE,EH6 6AA,4767
326950.2513,675943.848200001,chemist (boots), ,Class 1,Class 1,Class 1,Class 1,42 NEWKIRKGATE,EH6 6AA,4768
322159.7464,671165.131999999,public house, ,SUI GENERIS,SUI GENERIS, , , , ,4769
329182.8898,668612.110200001,supermarket,William Low,Class 1,Class 1, , , , ,4770
329172.8933,668604.633400001,baker, ,Class 1,Vacant,Class 4,Class 4,15 NEWTOFT STRE,EH17 8RG,4771
329169.5232,668601.213400001,"cards, confectionery & spirits", ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,17 NEWTOFT STRE,EH17 8RG,4772
329163.2599,668596.4768,betting shop, ,Class 2,Class 2,Class 2,Class 2,19 NEWTOFT STRE,EH17 8RG,4773
329114.6833,668554.4234,restaurant, ,Class 3,Class 3,SUI GENERIS,SUI GENERIS,39 NEWTOFT STRE,EH17 8RB,4774
326044.2923,673212.661800001,vacant, ,Vacant,Class 1,Class 1,Class 1,3 NICOLSON SQUA,EH8 9BH,4775
326038.7536,673210.292300001,dry cleaner,Whites of Liberton,Class 1,Class 1,Vacant,Class 2,5 NICOLSON SQUA,EH8 9BH,4776
326034.6618,673207.9541,bookshop, ,Class 1,Class 1,Class 1,Vacant,6 NICOLSON SQUA,EH8 9BH,4777
326028.7682,673205.123199999,hot food t/a, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,SUI GENERIS,7 NICOLSON SQUA,EH8 9BH,4778
313669.885,678345.807600001,restaurant,Scotch Corner Café,Class 3,Class 3,Class 3,Class 3,4 NEWHALLS ROAD,EH30 9TA,4779
325641.3174,676997.376399999,grocer, ,Class 1,Class 1, , , , ,4780
325635.417,676998.2841,vacant, ,Vacant,Vacant, , , , ,4781
325629.9705,676999.1919,vacant, ,Vacant,Class 2,Vacant,Vacant,7 NEWHAVEN MAIN,EH6 4LJ,4782
325521.0,677012.269400001,betting shop, ,Class 2,Class 1,Vacant,Vacant,21 NEWHAVEN MAI,EH6 4NA,4783
325363.8229,677004.630999999,post office, ,Class 1,Class 1,Class 1,Class 9, , ,4784
325356.9078,677004.177100001,bank, ,Class 2,Class 2,Class 2,Class 3,47 NEWHAVEN MAI,EH6 4NQ,4785
325643.4539,677018.084899999,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,8 NEWHAVEN MAIN,EH6 4HY,4786
325633.3616,677019.730599999,public house, ,SUI GENERIS,SUI GENERIS, , , , ,4787
326104,675769,household electrical  goods & hi-fi,Comet,Class 1,Class 1,Class 1,Class 9, , ,4788
326044.0613,675757.237600001,soft furnishings,Texstyle World,Class 1,Class 1,Class 1,Class 9, , ,4789
326035.4119,675749.0,bedroom furniture,Edinburgh Bedding Centre,Class 1,Class 1, , , , ,4790
326025.9387,675741.1743,shoes,Shoe World,Class 1,Class 1,Vacant,Class 9, , ,4791
325961.8232,676125.3628,vacant, ,Vacant,SUI GENERIS, , , , ,4792
325959.4868,676130.4603,hot food t/a, ,SUI GENERIS,SUI GENERIS, , , , ,4793
325866.1331,676305.911599999,insurance office, ,Class 4,Class 2,Class 2,Class 2,131 NEWHAVEN RO,EH6 4NP,4794
325865.4959,676311.2215,ceramic tiles, ,Class 1,Class 1,Class 1,Class 4,133 NEWHAVEN RO,EH6 4NP,4795
326155.4119,675761.6456,kitchen & bathroom furniture, ,Class 1,Class 1, , , , ,4796
326139.705,675778.293099999,post office, ,Class 1,Class 1,Class 1,Vacant,8 ELIZAFIELD,EH6 5PY,4797
326129.5287,675791.116900001,vacant, ,Vacant,Vacant, , , , ,4798
326133.705,675785.9406,painter's store, ,Class 4,Vacant, , , , ,4799
326102,675827,hairdresser, ,Class 1,Class 1, , , , ,4800
325994.7967,676084.749399999,public house, ,SUI GENERIS,SUI GENERIS,SUI GENERIS,Vacant,74-76 NEWHAVEN,EH6 5QG,4801
325988.876,676124.690099999,car components, ,Class 1,Class 1, , , , ,4802
325972.814,676163.1149,licensed grocer, ,Class 1,Class 1,Class 1,Class 1,96-98 NEWHAVEN,EH6 4BS,4803
325970.0529,676168.0,n/t/c, ,Class 1,Class 1,SUI GENERIS,SUI GENERIS,100 NEWHAVEN RO,EH6 4BS,4804
325966.3273,676175.813999999,insurance services, ,Class 4,Class 2,Class 2,Vacant,102 NEWHAVEN RO,EH6 4BS,4805
325963.9909,676180.4868,hairdresser, ,Class 1,SUI GENERIS,SUI GENERIS,SUI GENERIS,104 NEWHAVEN RO,EH6 4BS,4806
325915.1768,676273.840500001,veterinary surgery, ,Class 2,Class 2,Class 2,Class 2,124 NEWHAVEN RO,EH6 4BR,4807
325912.8405,676278.300799999,butcher, ,Class 1,Class 1,Class 4,Class 4,126 NEWHAVEN RO,EH6 4BR,4808
325910.9289,676282.548800001,grocer, ,Class 1,Class 1,Class 1,Class 1,128 NEWHAVEN RO,EH6 4BR,4809
325643.2322,676773.230699999,n/t/c & po, ,Class 1,Class 1,Class 1,Class 1,210 NEWHAVEN RO,EH6 4QE,4810
325641.8497,676777.385399999,hairdresser, ,Class 1,Class 1,Class 1,Class 1,210A NEWHAVEN R,EH6 4QE,4811
325640.695,676781.9955,butcher, ,Class 1,Class 4,Class 4,Class 3,210B NEWHAVEN R,EH6 4QE,4812
